task_type,priority,difficulty,estimated_minutes,task_id,status,source,assignment_log_count,required_qualification_codes,shift_id,shift_date,shift_start_time,shift_actual_start_time,shift_actual_end_time,employee_id,employee_code,cargo_id,cargo_code,created_at,assigned_at,started_at,completed_at,due_at,queue_wait_minutes,assignment_to_start_minutes,fact_execution_minutes,total_cycle_minutes,actual_minutes_db,task_age_minutes,emp_task_assigned_count,emp_task_completed_count,emp_shift_score,minutes_into_shift,emp_profile_performance_factor,emp_profile_sigma,emp_profile_sample_count,emp_profile_mean_minutes,emp_profile_has_mean,emp_profile_source_kind,task_required_qual_count,emp_modifier_factor_product,emp_modifier_sigma_bonus_sum,emp_modifier_sample_count_sum,emp_required_modifier_count,label_true_minutes
PUTAWAY_TO_RACK,5,3,20,2941,completed,auto,1,FORKLIFT;MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,2,E0002,800,SIMSHIFT-2026-06-10-C-JUY8FDZS,2026-06-11T09:07:00+00:00,2026-06-11T09:08:00+00:00,2026-06-11T09:15:00+00:00,2026-06-11T09:36:00+00:00,2026-06-11T11:02:00+00:00,1,7,21,29,21,1,0,0,0,8,1.1661,0.1499,30,24.3667,1,mixed,2,0.9883,0.0,22,1,21
PUTAWAY_TO_RACK,5,3,20,2942,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,3,E0003,799,SIMSHIFT-2026-06-10-C-6IO2TZ5R,2026-06-11T09:09:00+00:00,2026-06-11T09:11:00+00:00,2026-06-11T09:17:00+00:00,2026-06-11T09:40:00+00:00,2026-06-11T10:48:00+00:00,2,6,23,31,23,2,0,0,0,11,1.0873,0.0694,31,22.129,1,mixed,1,1.0,0.0,0,0,23
PUTAWAY_TO_RACK,5,1,19,2943,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,4,E0004,796,SIMSHIFT-2026-06-10-C-7Q7IBG2Z,2026-06-11T09:10:00+00:00,2026-06-11T09:11:00+00:00,2026-06-11T09:16:00+00:00,2026-06-11T09:35:00+00:00,2026-06-11T11:21:00+00:00,1,5,19,25,19,1,0,0,0,11,1.0953,0.1883,29,22.3448,1,mixed,1,1.0,0.0,0,0,19
RECEIVE_TO_INBOUND,4,5,16,2944,completed,auto,1,FORKLIFT;RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,11,E0011,801,SIMSHIFT-2026-06-11-C-P2V9H09U,2026-06-11T09:23:00+00:00,2026-06-11T09:29:00+00:00,2026-06-11T09:34:00+00:00,2026-06-11T09:52:00+00:00,2026-06-11T10:30:00+00:00,6,5,18,29,18,6,0,0,0,29,1.1801,0.1375,30,16.9667,1,mixed,2,1.0042,0.006,25,1,18
RECEIVE_TO_INBOUND,4,3,14,2945,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,5,E0005,802,SIMSHIFT-2026-06-11-C-2I956K3F,2026-06-11T09:40:00+00:00,2026-06-11T09:43:00+00:00,2026-06-11T09:50:00+00:00,2026-06-11T10:03:00+00:00,2026-06-11T11:00:00+00:00,3,7,13,23,13,3,0,0,0,43,1.2719,0.1647,29,19.069,1,mixed,1,1.0,0.0,0,0,13
RECEIVE_TO_INBOUND,4,1,13,2946,completed,auto,1,FORKLIFT;RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,2,E0002,803,SIMSHIFT-2026-06-11-C-Y5RT093P,2026-06-11T09:44:00+00:00,2026-06-11T09:48:00+00:00,2026-06-11T09:53:00+00:00,2026-06-11T10:14:00+00:00,2026-06-11T10:36:00+00:00,4,5,21,30,21,4,1,1,3,48,1.1942,0.2109,32,17.4688,1,mixed,2,0.9477,0.0,21,1,21
PUTAWAY_TO_RACK,6,3,20,2947,completed,auto,1,FORKLIFT;MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,1,E0001,801,SIMSHIFT-2026-06-11-C-P2V9H09U,2026-06-11T09:57:00+00:00,2026-06-11T10:03:00+00:00,2026-06-11T10:07:00+00:00,2026-06-11T10:27:00+00:00,2026-06-11T12:07:00+00:00,6,4,20,30,20,6,1,1,5,63,1.2599,0.2475,39,25.641,1,mixed,2,1.0577,0.0,27,1,20
RECEIVE_TO_INBOUND,4,4,15,2948,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,6,E0006,804,SIMSHIFT-2026-06-11-C-ZFCN90OJ,2026-06-11T10:00:00+00:00,2026-06-11T10:02:00+00:00,2026-06-11T10:08:00+00:00,2026-06-11T10:25:00+00:00,2026-06-11T11:17:00+00:00,2,6,17,25,17,2,0,0,0,62,1.0333,0.1789,31,14.4839,1,mixed,1,1.0,0.0,0,0,17
RECEIVE_TO_INBOUND,5,1,13,2949,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,7,E0007,805,SIMSHIFT-2026-06-11-C-SE6TFA5H,2026-06-11T10:04:00+00:00,2026-06-11T10:04:00+00:00,2026-06-11T10:07:00+00:00,2026-06-11T10:24:00+00:00,2026-06-11T11:40:00+00:00,0,3,17,20,17,0,0,0,0,64,1.1997,0.1482,21,17.619,1,mixed,1,1.0,0.0,0,0,17
GENERAL,0,5,13,2950,completed,auto,1,,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,8,E0008,,,2026-06-11T10:15:00+00:00,2026-06-11T10:15:00+00:00,2026-06-11T10:20:00+00:00,2026-06-11T10:39:00+00:00,2026-06-11T12:11:00+00:00,0,5,19,24,19,0,0,0,0,75,1.2309,0.0995,11,13.9091,1,mixed,0,1.0,0.0,0,0,19
GENERAL,0,2,11,2951,completed,auto,1,,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,9,E0009,,,2026-06-11T10:26:00+00:00,2026-06-11T10:26:00+00:00,2026-06-11T10:31:00+00:00,2026-06-11T10:43:00+00:00,2026-06-11T11:37:00+00:00,0,5,12,17,12,0,0,0,0,86,1.0225,0.1326,15,11.9333,1,mixed,0,1.0,0.0,0,0,12
PUTAWAY_TO_RACK,4,2,19,2952,completed,auto,1,FORKLIFT;MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,2,E0002,802,SIMSHIFT-2026-06-11-C-2I956K3F,2026-06-11T10:27:00+00:00,2026-06-11T10:27:00+00:00,2026-06-11T10:34:00+00:00,2026-06-11T11:02:00+00:00,2026-06-11T11:54:00+00:00,0,7,28,35,28,0,2,2,4,87,1.1661,0.1499,30,24.3667,1,mixed,2,0.9883,0.0,22,1,28
PUTAWAY_TO_RACK,5,3,21,2953,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,10,E0010,803,SIMSHIFT-2026-06-11-C-Y5RT093P,2026-06-11T10:28:00+00:00,2026-06-11T10:29:00+00:00,2026-06-11T10:31:00+00:00,2026-06-11T10:58:00+00:00,2026-06-11T11:33:00+00:00,1,2,27,30,27,1,0,0,0,89,1.1397,0.0887,28,23.7143,1,mixed,1,1.0,0.0,0,0,27
PUTAWAY_TO_RACK,5,5,22,2954,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,12,E0012,805,SIMSHIFT-2026-06-11-C-SE6TFA5H,2026-06-11T10:29:00+00:00,2026-06-11T10:29:00+00:00,2026-06-11T10:33:00+00:00,2026-06-11T10:51:00+00:00,2026-06-11T12:02:00+00:00,0,4,18,22,18,0,0,0,0,89,1.0553,0.1468,27,21.7778,1,mixed,1,1.0,0.0,0,0,18
PUTAWAY_TO_RACK,5,5,22,2955,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,13,E0013,804,SIMSHIFT-2026-06-11-C-ZFCN90OJ,2026-06-11T10:30:00+00:00,2026-06-11T10:33:00+00:00,2026-06-11T10:38:00+00:00,2026-06-11T11:02:00+00:00,2026-06-11T12:16:00+00:00,3,5,24,32,24,3,0,0,0,93,1.0758,0.1538,19,22.6842,1,mixed,1,1.0,0.0,0,0,24
RECEIVE_TO_INBOUND,4,3,14,2956,completed,auto,1,FORKLIFT;RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,11,E0011,806,SIMSHIFT-2026-06-11-C-0JN0HX7J,2026-06-11T10:38:00+00:00,2026-06-11T10:39:00+00:00,2026-06-11T10:41:00+00:00,2026-06-11T11:01:00+00:00,2026-06-11T11:50:00+00:00,1,2,20,23,20,1,1,1,5,99,1.1801,0.1375,30,16.9667,1,mixed,2,1.0042,0.006,25,1,20
RECEIVE_TO_INBOUND,4,5,16,2957,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,14,E0014,807,SIMSHIFT-2026-06-11-C-VX39NS56,2026-06-11T10:55:00+00:00,2026-06-11T10:58:00+00:00,2026-06-11T11:02:00+00:00,2026-06-11T11:21:00+00:00,2026-06-11T12:07:00+00:00,3,4,19,26,19,3,0,0,0,118,1.0583,0.1869,31,15.8387,1,mixed,1,1.0,0.0,0,0,19
RECEIVE_TO_INBOUND,4,1,13,2958,completed,auto,1,FORKLIFT;RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,1,E0001,808,SIMSHIFT-2026-06-11-C-RNJ8M32C,2026-06-11T10:56:00+00:00,2026-06-11T11:00:00+00:00,2026-06-11T11:03:00+00:00,2026-06-11T11:18:00+00:00,2026-06-11T11:34:00+00:00,4,3,15,22,15,4,2,2,8,120,1.0703,0.1341,29,15.6897,1,mixed,2,0.9962,0.0,27,1,15
PUTAWAY_TO_RACK,4,3,20,2959,completed,auto,1,FORKLIFT;MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,2,E0002,806,SIMSHIFT-2026-06-11-C-0JN0HX7J,2026-06-11T11:12:00+00:00,2026-06-11T11:16:00+00:00,2026-06-11T11:22:00+00:00,2026-06-11T11:50:00+00:00,2026-06-11T13:11:00+00:00,4,6,28,38,28,4,3,3,6,136,1.1661,0.1499,30,24.3667,1,mixed,2,0.9883,0.0,22,1,28
RECEIVE_TO_INBOUND,5,4,15,2960,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,15,E0015,809,SIMSHIFT-2026-06-11-C-T9TFJC4A,2026-06-11T11:13:00+00:00,2026-06-11T11:17:00+00:00,2026-06-11T11:20:00+00:00,2026-06-11T11:38:00+00:00,2026-06-11T12:26:00+00:00,4,3,18,25,18,4,0,0,0,137,1.3131,0.1099,18,18.7778,1,mixed,1,1.0,0.0,0,0,18
PUTAWAY_TO_RACK,4,4,21,2961,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,4,E0004,808,SIMSHIFT-2026-06-11-C-RNJ8M32C,2026-06-11T11:29:00+00:00,2026-06-11T11:30:00+00:00,2026-06-11T11:34:00+00:00,2026-06-11T12:02:00+00:00,2026-06-11T12:31:00+00:00,1,4,28,33,28,1,1,1,1,150,1.0953,0.1883,29,22.3448,1,mixed,1,1.0,0.0,0,0,28
PUTAWAY_TO_RACK,4,4,21,2962,completed,auto,1,FORKLIFT;MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,11,E0011,807,SIMSHIFT-2026-06-11-C-VX39NS56,2026-06-11T11:30:00+00:00,2026-06-11T11:32:00+00:00,2026-06-11T11:37:00+00:00,2026-06-11T11:58:00+00:00,2026-06-11T13:05:00+00:00,2,5,21,28,21,2,2,2,8,152,0.9545,0.0984,32,20.0,1,mixed,2,0.9933,0.0032,26,1,21
RECEIVE_TO_INBOUND,5,4,15,2963,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,7,E0007,810,SIMSHIFT-2026-06-11-C-QCSIPIJZ,2026-06-11T11:33:00+00:00,2026-06-11T11:39:00+00:00,2026-06-11T11:42:00+00:00,2026-06-11T12:07:00+00:00,2026-06-11T13:23:00+00:00,6,3,25,34,25,6,1,1,1,159,1.1997,0.1482,21,17.619,1,mixed,1,1.0,0.0,0,0,25
RECEIVE_TO_INBOUND,5,1,13,2964,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,9,E0009,811,SIMSHIFT-2026-06-11-C-PI59J9ZI,2026-06-11T11:35:00+00:00,2026-06-11T11:39:00+00:00,2026-06-11T11:44:00+00:00,2026-06-11T11:55:00+00:00,2026-06-11T12:12:00+00:00,4,5,11,20,11,4,1,1,2,159,0.9996,0.1251,28,14.8929,1,mixed,1,1.0,0.0,0,0,11
PUTAWAY_TO_RACK,4,1,19,2965,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,3,E0003,809,SIMSHIFT-2026-06-11-C-T9TFJC4A,2026-06-11T11:46:00+00:00,2026-06-11T11:51:00+00:00,2026-06-11T11:57:00+00:00,2026-06-11T12:20:00+00:00,2026-06-11T13:40:00+00:00,5,6,23,34,23,5,1,1,3,171,1.0873,0.0694,31,22.129,1,mixed,1,1.0,0.0,0,0,23
RECEIVE_TO_INBOUND,4,3,14,2966,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,5,E0005,812,SIMSHIFT-2026-06-11-C-T2M6PY3J,2026-06-11T11:49:00+00:00,2026-06-11T11:52:00+00:00,2026-06-11T11:58:00+00:00,2026-06-11T12:20:00+00:00,2026-06-11T13:45:00+00:00,3,6,22,31,22,3,1,1,3,172,1.2719,0.1647,29,19.069,1,mixed,1,1.0,0.0,0,0,22
RECEIVE_TO_INBOUND,3,4,15,2967,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,10,E0010,813,SIMSHIFT-2026-06-11-C-QRCUKHRD,2026-06-11T11:52:00+00:00,2026-06-11T11:52:00+00:00,2026-06-11T11:56:00+00:00,2026-06-11T12:16:00+00:00,2026-06-11T12:29:00+00:00,0,4,20,24,20,0,1,1,3,172,1.1826,0.1424,22,17.2273,1,mixed,1,1.0,0.0,0,0,20
GENERAL,2,3,12,2968,completed,auto,1,,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,9,E0009,,,2026-06-11T12:13:00+00:00,2026-06-11T12:16:00+00:00,2026-06-11T12:20:00+00:00,2026-06-11T12:33:00+00:00,2026-06-11T12:51:00+00:00,3,4,13,20,13,3,2,2,3,196,1.0225,0.1326,15,11.9333,1,mixed,0,1.0,0.0,0,0,13
PUTAWAY_TO_RACK,5,2,19,2969,completed,auto,1,FORKLIFT;MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,1,E0001,811,SIMSHIFT-2026-06-11-C-PI59J9ZI,2026-06-11T12:15:00+00:00,2026-06-11T12:18:00+00:00,2026-06-11T12:20:00+00:00,2026-06-11T12:50:00+00:00,2026-06-11T12:58:00+00:00,3,2,30,35,30,3,3,3,9,198,1.2599,0.2475,39,25.641,1,mixed,2,1.0577,0.0,27,1,30
PUTAWAY_TO_RACK,4,4,21,2970,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,6,E0006,810,SIMSHIFT-2026-06-11-C-QCSIPIJZ,2026-06-11T12:18:00+00:00,2026-06-11T12:18:00+00:00,2026-06-11T12:25:00+00:00,2026-06-11T12:49:00+00:00,2026-06-11T13:51:00+00:00,0,7,24,31,24,0,1,1,4,198,1.2225,0.1194,33,25.3333,1,mixed,1,1.0,0.0,0,0,24
PUTAWAY_TO_RACK,6,3,20,2971,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,15,E0015,813,SIMSHIFT-2026-06-11-C-QRCUKHRD,2026-06-11T12:19:00+00:00,2026-06-11T12:20:00+00:00,2026-06-11T12:26:00+00:00,2026-06-11T12:53:00+00:00,2026-06-11T14:08:00+00:00,1,6,27,34,27,1,1,1,4,200,1.1392,0.1419,26,23.4231,1,mixed,1,1.0,0.0,0,0,27
RECEIVE_TO_INBOUND,5,3,15,2972,completed,auto,1,FORKLIFT;RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,2,E0002,814,SIMSHIFT-2026-06-11-C-BSPH5CXL,2026-06-11T12:19:00+00:00,2026-06-11T12:21:00+00:00,2026-06-11T12:26:00+00:00,2026-06-11T12:45:00+00:00,2026-06-11T13:23:00+00:00,2,5,19,26,19,2,4,4,9,201,1.1942,0.2109,32,17.4688,1,mixed,2,0.9477,0.0,21,1,19
PUTAWAY_TO_RACK,5,4,21,2973,completed,auto,1,FORKLIFT;MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,11,E0011,812,SIMSHIFT-2026-06-11-C-T2M6PY3J,2026-06-11T12:20:00+00:00,2026-06-11T12:21:00+00:00,2026-06-11T12:25:00+00:00,2026-06-11T12:45:00+00:00,2026-06-11T13:19:00+00:00,1,4,20,25,20,1,3,3,12,201,0.9545,0.0984,32,20.0,1,mixed,2,0.9933,0.0032,26,1,20
RECEIVE_TO_INBOUND,3,5,16,2974,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,3,E0003,815,SIMSHIFT-2026-06-11-C-54V8RPKX,2026-06-11T12:21:00+00:00,2026-06-11T12:21:00+00:00,2026-06-11T12:25:00+00:00,2026-06-11T12:48:00+00:00,2026-06-11T13:22:00+00:00,0,4,23,27,23,0,2,2,4,201,1.2715,0.1243,29,17.931,1,mixed,1,1.0,0.0,0,0,23
GENERAL,2,5,13,2975,completed,auto,1,,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,8,E0008,,,2026-06-11T12:44:00+00:00,2026-06-11T12:45:00+00:00,2026-06-11T12:49:00+00:00,2026-06-11T13:06:00+00:00,2026-06-11T14:40:00+00:00,1,4,17,22,17,1,1,1,5,225,1.2309,0.0995,11,13.9091,1,mixed,0,1.0,0.0,0,0,17
PUTAWAY_TO_RACK,6,4,22,2976,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,12,E0012,814,SIMSHIFT-2026-06-11-C-BSPH5CXL,2026-06-11T12:46:00+00:00,2026-06-11T12:47:00+00:00,2026-06-11T12:50:00+00:00,2026-06-11T13:11:00+00:00,2026-06-11T14:38:00+00:00,1,3,21,25,21,1,1,1,5,227,1.0553,0.1468,27,21.7778,1,mixed,1,1.0,0.0,0,0,21
PUTAWAY_TO_RACK,6,5,22,2977,completed,auto,1,FORKLIFT;MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,2,E0002,815,SIMSHIFT-2026-06-11-C-54V8RPKX,2026-06-11T12:49:00+00:00,2026-06-11T12:50:00+00:00,2026-06-11T12:53:00+00:00,2026-06-11T13:21:00+00:00,2026-06-11T14:48:00+00:00,1,3,28,32,28,1,5,5,12,230,1.1661,0.1499,30,24.3667,1,mixed,2,0.9883,0.0,22,1,28
MOVE_BETWEEN_SLOTS,2,1,17,2978,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,13,E0013,449,SIMSHIFT-2026-06-02-C-S92RIVOQ,2026-06-11T12:51:00+00:00,2026-06-11T12:51:00+00:00,2026-06-11T12:57:00+00:00,2026-06-11T13:16:00+00:00,2026-06-11T14:52:00+00:00,0,6,19,25,19,0,1,1,5,231,1.0119,0.0622,13,17.8462,1,mixed,1,1.0,0.0,0,0,19
DISPATCH_CARGO,4,2,18,2979,completed,auto,1,DISPATCH,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,14,E0014,449,SIMSHIFT-2026-06-02-C-S92RIVOQ,2026-06-11T13:19:00+00:00,2026-06-11T13:19:00+00:00,2026-06-11T13:23:00+00:00,2026-06-11T13:44:00+00:00,2026-06-11T14:34:00+00:00,0,4,21,25,21,0,1,1,5,259,1.1542,0.1244,14,21.0714,1,mixed,1,1.0,0.0,0,0,21
MOVE_BETWEEN_SLOTS,4,3,18,2980,completed,auto,1,FORKLIFT;MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,1,E0001,533,SIMSHIFT-2026-06-04-C-XWN2J7ES,2026-06-11T12:52:00+00:00,2026-06-11T12:55:00+00:00,2026-06-11T12:57:00+00:00,2026-06-11T13:17:00+00:00,2026-06-11T15:08:00+00:00,3,2,20,25,20,3,4,4,11,235,1.0603,0.084,25,19.0,1,mixed,2,1.0003,0.0056,21,1,20
DISPATCH_CARGO,4,3,18,2981,completed,auto,1,DISPATCH,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,4,E0004,533,SIMSHIFT-2026-06-04-C-XWN2J7ES,2026-06-11T13:21:00+00:00,2026-06-11T13:23:00+00:00,2026-06-11T13:25:00+00:00,2026-06-11T13:44:00+00:00,2026-06-11T14:40:00+00:00,2,2,19,23,19,2,2,2,5,263,1.0918,0.1483,16,19.875,1,mixed,1,1.0,0.0,0,0,19
MOVE_BETWEEN_SLOTS,4,2,17,2982,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,7,E0007,495,SIMSHIFT-2026-06-03-C-GN5730SG,2026-06-11T12:53:00+00:00,2026-06-11T12:55:00+00:00,2026-06-11T13:01:00+00:00,2026-06-11T13:19:00+00:00,2026-06-11T14:47:00+00:00,2,6,18,26,18,2,2,2,5,235,1.0873,0.0757,16,19.5625,1,mixed,1,1.0,0.0,0,0,18
DISPATCH_CARGO,5,5,20,2983,completed,auto,1,DISPATCH,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,5,E0005,495,SIMSHIFT-2026-06-03-C-GN5730SG,2026-06-11T13:21:00+00:00,2026-06-11T13:22:00+00:00,2026-06-11T13:27:00+00:00,2026-06-11T13:54:00+00:00,2026-06-11T15:20:00+00:00,1,5,27,33,27,1,2,2,6,262,1.1346,0.1224,12,21.8333,1,mixed,1,1.0,0.0,0,0,27
MOVE_BETWEEN_SLOTS,3,3,18,2984,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,9,E0009,576,SIMSHIFT-2026-06-05-C-OQ5D2ZYP,2026-06-11T12:53:00+00:00,2026-06-11T12:55:00+00:00,2026-06-11T12:58:00+00:00,2026-06-11T13:19:00+00:00,2026-06-11T14:35:00+00:00,2,3,21,26,21,2,3,3,6,235,1.0906,0.1095,14,19.9286,1,mixed,1,1.0,0.0,0,0,21
DISPATCH_CARGO,3,2,18,2985,completed,auto,1,DISPATCH,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,13,E0013,576,SIMSHIFT-2026-06-05-C-OQ5D2ZYP,2026-06-11T13:24:00+00:00,2026-06-11T13:30:00+00:00,2026-06-11T13:32:00+00:00,2026-06-11T13:58:00+00:00,2026-06-11T14:18:00+00:00,6,2,26,34,26,6,2,2,6,270,1.1992,0.1267,20,22.25,1,mixed,1,1.0,0.0,0,0,26
RECEIVE_TO_INBOUND,5,4,15,2986,completed,auto,1,RECEIVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,10,E0010,816,SIMSHIFT-2026-06-11-C-IWMGALCX,2026-06-11T12:53:00+00:00,2026-06-11T12:55:00+00:00,2026-06-11T13:01:00+00:00,2026-06-11T13:22:00+00:00,2026-06-11T13:33:00+00:00,2,6,21,29,21,2,2,2,7,235,1.1826,0.1424,22,17.2273,1,mixed,1,1.0,0.0,0,0,21
MOVE_BETWEEN_SLOTS,3,2,17,2987,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,15,E0015,595,SIMSHIFT-2026-06-05-C-7QBJCZA2,2026-06-11T12:54:00+00:00,2026-06-11T12:55:00+00:00,2026-06-11T13:01:00+00:00,2026-06-11T13:22:00+00:00,2026-06-11T14:24:00+00:00,1,6,21,28,21,1,2,2,7,235,1.2084,0.0873,19,21.9474,1,mixed,1,1.0,0.0,0,0,21
DISPATCH_CARGO,4,2,18,2988,completed,auto,1,DISPATCH,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,7,E0007,595,SIMSHIFT-2026-06-05-C-7QBJCZA2,2026-06-11T13:27:00+00:00,2026-06-11T13:29:00+00:00,2026-06-11T13:33:00+00:00,2026-06-11T13:56:00+00:00,2026-06-11T15:28:00+00:00,2,4,23,29,23,2,3,3,7,269,1.2041,0.0876,17,22.2941,1,mixed,1,1.0,0.0,0,0,23
MOVE_BETWEEN_SLOTS,4,3,18,2989,completed,auto,1,MOVE,21,2026-06-11,2026-06-11T09:00:00+00:00,2026-06-11T09:00:00+00:00,2026-06-11T18:00:00+00:00,6,E0006,580,SIMSHIFT-2026-06-05-C-0A6GF43H,2026-06-11T12:55:00+00:00,2026-06-11T12:57:00+00:00,2026-06-11T13:00:00+00:00,2026-06-11T13:22:00+00:00,2026-06-11T14:16:00+00:00,2,3,22,27,22,2,2,2,8,237,1.2108,0.0987,18,21.6667,1,mixed,1,1.0,0.0,0,0,22
